x,y
5.42704681194251,80.30098586376694
59.138190883906134,496.71023633554006
15.71232701493341,66.02084137844412
31.340203730872844,145.89749835775828
53.42511863246041,445.5629855847139
26.155382028736568,208.0257191853987
60.68494933741165,427.56683673614765
22.6659249751377,157.12015762499342
67.81671037716241,571.8630161234108
52.58120582218376,451.1996000368844
30.421508744627026,220.03967377146867
18.804575348692417,163.42574287426945
36.3097466514854,219.6340334180608
26.767912775026517,150.8217695371953
58.600554718494735,482.37171930803044
26.042294823035668,212.4802318262509
12.07284386229854,16.127606630123346
3.6066120670556323,-34.743291656228095
58.770082588382465,510.26007099397225
26.632273410696335,152.26800947370285
16.296605375074165,139.41187709422496
12.89441465958923,87.34430274494817
42.60248301938299,336.3274106833281
12.916487974785756,65.5349998608956
18.346898366747226,151.50314625630233
1.5006989042246808,49.984215929133754
4.417210129455068,51.77003078398866
30.5064365869057,243.50265958160435
67.13512992016442,595.7087535990195
68.34762341854915,589.1761918811087
24.447841554851564,186.6621585095467
55.462021742864906,471.3089676030225
8.949097324398451,57.578104869971206
59.11426219264172,503.2865167648907
18.670644643763765,76.0016099071326
24.168839983362993,84.61928641030397
3.8285462249917828,31.10075954836817
13.321008166907305,104.37936170037578
25.127476658508026,171.5138654055496
21.897258920608323,143.76928316456966
22.2583178401252,156.50516899538937
15.426704368615614,53.40541124639282
25.368371907934055,196.3958802404335
51.130379377518366,428.9738003254463
38.73011277280513,313.7314757678579
26.502785964366396,217.24639959980934
53.92073873781828,431.2577169098577
64.91878745052638,506.53475190350554
18.88050196824973,145.71708894637973
60.432223768504045,439.857359020382
29.705416565608086,152.55698233185825
22.53619178458894,170.71762018360752
34.78161092712355,264.5685764724499
28.7676852465057,234.58572154350438
7.807024227972153,51.39625238370033
20.91829427804916,175.92851018669748
17.300459833638044,54.58284914369606
7.104106279477989,69.31879853567304
10.88246759574524,77.92694935720895
15.022722999389032,78.86109890951843
26.429575410953472,156.19443053691396
7.5681374212303645,-20.21155190002908
14.190428451314176,128.1575335357055
67.69284878074198,605.5528713016054
59.642172871618556,495.1160851543778
60.92939041383076,493.90745713476974
0.07193052447957271,19.547792227865102
16.46506831708942,123.61993015963719
6.479382324129702,47.45622996307854
17.065323282458174,33.920785829111935
26.301469853230493,202.6876618643704
26.512839300159094,187.48984613326806
20.430113197084346,141.04152967145296
33.26457912176825,219.91331572218175
